feature_1,feature_2,label
-0.5956517486013243,0.32827680431691486,normal
-0.27219136226259133,0.05546129485493304,normal
0.06014781585594943,0.2572194170293745,normal
-0.49075432552397547,0.23105173713163538,normal
0.029104359222999948,-0.5714851489153115,normal
-0.19605407656607882,-0.7317574740660593,normal
0.3558074390444449,-0.5623210459189346,normal
-0.30085330611469846,0.9261390922544689,normal
-0.4042468014465938,-0.25087852179226827,normal
-0.41986092109038803,-0.2996963227220111,normal
0.5154997612479755,0.4656400595580993,normal
-0.3003193449594025,-0.1458468748966384,normal
0.4147027905917446,-1.1055676545039426,normal
0.16924820374720706,-0.20764395695040064,normal
0.16615700598979583,-0.3742432682782768,normal
0.39551597352152346,-0.45469372739736946,normal
0.9328872555723783,0.23691646045589376,normal
0.00650094593895351,0.7267670385786584,normal
-0.3400123607892454,0.11612684858050178,normal
0.5415256215876385,0.5269010260174515,normal
0.049666152714612936,0.3756935616858945,normal
-1.019062267588927,-0.504043155458702,normal
-0.11707668736166799,-0.11706847847459027,normal
-0.33131187947292334,0.28529933429657967,normal
1.0765912287557782,-0.38367378144402475,normal
-0.3962603692163503,-0.05736822073344951,normal
0.8224838567506418,-0.12451801977818916,normal
-0.29468237847210577,0.4248010485105123,normal
-0.8516912196775773,-0.02777384944830939,normal
-0.379566330776849,0.07519689323810382,normal
-0.17135725826338474,-0.40113863461080945,normal
0.25967325712058614,0.7663694565012888,normal
-0.49286302316777186,0.2520232577589222,normal
-0.003986320658308686,0.7399720694450129,normal
-0.3498627539962928,0.106989955367111,normal
0.5714114072575103,0.37596651634338707,normal
0.47700088174660116,0.325695625652899,normal
0.04883804927441586,-0.38650489192773324,normal
-0.503008690749851,-0.6070943063938661,normal
0.002556728321230445,-0.11729356668757346,normal
0.4752119190930251,-0.28845182783120155,normal
-0.009508103951344415,-0.5012646823189044,normal
0.7615620386348286,0.26945502184232933,normal
0.406262911197099,0.6781200142854115,normal
0.04329489373644996,-0.07783861769603974,normal
-0.4302066826419762,-0.19227777211491268,normal
-0.5916292563328875,-1.0196160888800503,normal
-0.4127485983962558,-0.16069292082649672,normal
-0.24380311203624677,-0.21627909390981045,normal
-0.03133954863658594,0.47757116025061913,normal
-0.9593856076495207,-0.013256937724608439,normal
0.04352353411908561,-0.14950367523293373,normal
-0.9353959605129278,-0.17575674202065433,normal
-0.449207335674179,0.24595958575325286,normal
-0.3864126072687859,-0.11840930337000444,normal
-0.010450796982074066,0.058663691654391,normal
0.00920918959477585,0.8382186561376413,normal
0.3692332899977052,0.08568414059498525,normal
0.34097648564748195,-0.15513337829672802,normal
0.18557293668565442,-0.3019925933579103,normal
-0.4597121171169016,0.7749672025087697,normal
0.03490104249500946,-0.1926567984308801,normal
0.4816880646221609,0.20639046346824916,normal
0.16208317624422106,-0.06507152718384229,normal
-0.8032231601287863,0.10173181793361155,normal
-0.7240421707486621,-0.7037318871882776,normal
-0.8347026405606859,0.2716800961899675,normal
-0.49526816256534417,-0.28314886480138596,normal
-0.2651288091862204,-0.3964364161311721,normal
-0.5338102146912972,-0.07118974251064675,normal
0.25249363949022857,0.43287759708506074,normal
-0.41449750546103614,-0.2800905200984848,normal
-0.2648801018835194,0.25663371655667805,normal
0.1554537827990023,0.737678108474776,normal
-0.5186230771632282,-0.0951693390418041,normal
-1.0337210500199383,-0.044560019756394204,normal
0.03376410234396192,-0.7123740931067284,normal
0.28853606359027,-0.10152269302149634,normal
-0.23170884640623113,-0.23286487678512843,normal
-0.23958711892264498,-0.09282948833190856,normal
0.31205990852607757,0.31417275463213995,normal
-0.33846100015297936,0.30583814442043394,normal
0.12524642517293827,0.17322410474848784,normal
-0.12448207423953675,0.4857854754771777,normal
0.23948991287319593,0.16683105264347414,normal
0.8435708175362824,0.44081987847472526,normal
-0.03600506079016692,0.5017664489460121,normal
0.1352284128899194,-0.025119054724568476,normal
-0.10983594391875597,0.1785562857558732,normal
0.738947022370758,-0.2591351091368237,normal
1.0665166873281333,-0.9760438997612509,normal
0.17087798788857972,0.9380854196079431,normal
0.4067586086848349,-0.6154321582169776,normal
-0.32532128456091347,-0.24356269188234803,normal
0.7206366445330578,-0.7179310755897197,normal
-0.13470341722227888,0.35877112789798116,normal
0.09952984778673502,-0.30010843857939734,normal
-0.09618048239056126,0.15077367116680623,normal
0.1620419846973975,-0.19254114020815827,normal
0.7896064077536957,0.3837173645764544,normal
-0.057824141194120264,-0.1505518477946444,normal
0.12994139712421177,0.3909114358886552,normal
0.012255087129471357,0.24899914562272488,normal
-0.7575955310992761,0.6834371337222623,normal
-0.7753317155330663,0.034281487403013663,normal
0.04588038826775115,-0.9937844573004464,normal
-0.6304419771675226,0.45893097352738804,normal
-0.5754967887111514,0.18784900917283598,normal
0.18329912304842413,-0.4699398931636776,normal
0.2504585938121904,-0.4887776223992755,normal
0.27354869058501896,-0.10109632621694703,normal
0.12248328555436139,-0.2534715876855649,normal
1.0949014666088361,-0.40414914267757573,normal
-0.017355884852621656,-0.584339018809766,normal
0.3070833500217126,0.37875385502365255,normal
0.14049593386751633,-0.3113497599102969,normal
0.19203272446965364,-0.016347374047046555,normal
-0.23031938547989375,0.5285611131094579,normal
-0.06395879574038327,-0.4777702203002129,normal
0.5292122434247939,-0.8793697432115571,normal
-0.36518331585856834,0.10822929479098743,normal
-0.4419287181005665,0.07686255297276395,normal
0.45770105885103707,0.16437555482984223,normal
-0.08064285583300457,0.2020254284072692,normal
0.086590462925591,0.1926586898644184,normal
-0.5064155601672119,0.15712366629763694,normal
0.23661881228677242,-0.03641445632843639,normal
-0.6992837869095706,0.28148461834528543,normal
-0.01791301955497577,0.7823218279070031,normal
-0.23473719296747605,0.27128002179298233,normal
-0.6640930244492153,0.09843061793456176,normal
-1.0125712933288036,0.09322715738471382,normal
0.4630887737658207,0.9547083202350652,normal
0.11780727905428297,0.3854325969434834,normal
-0.2221466300380558,0.1886502465224261,normal
0.34507199585555626,-0.20061023594291813,normal
0.32384426905034625,0.7615149282040127,normal
0.579297789503702,-0.41034115917585523,normal
-0.7972138293971835,-0.29968751147688644,normal
0.18069780275420697,0.7690182832329846,normal
0.8827271201405484,0.20249085548047777,normal
0.34313009518725673,-0.8063579355948258,normal
-0.12269405800143525,-0.3768680821787448,normal
-0.10406112517863761,-0.2465004673294164,normal
-0.618475355439041,-0.6602283065421382,normal
0.12098113578301706,-0.956640122328899,normal
0.4151679082721228,-0.4280419129544336,normal
0.793008408072676,-0.6189077494134245,normal
-0.6601166035103211,0.9157293829271769,normal
0.048538774674020194,0.4843224952664446,normal
-0.330893232384194,0.426216667398112,normal
0.20646572713781217,-0.28186227640198736,normal
-1.0619478621549034,-0.2628775108403805,normal
-0.05616402484541491,-0.11048479976661149,normal
-0.22325747603351054,0.42819939716173616,normal
0.18081801252381707,-0.32255987730256214,normal
0.03790227909686317,-0.33858085575605584,normal
-1.2358222500636447,-0.3984476277352384,normal
0.10704687206510198,-0.622869389355994,normal
0.2649020889576414,0.7207843103289502,normal
0.5790554367500339,0.39583134698146794,normal
0.9430929506052651,0.08728890641591948,normal
-0.8037416172806138,0.0923169292661521,normal
-0.5311518568630524,0.2367962153175908,normal
0.03011510497051322,1.231621056242643,normal
0.04982568254382061,-0.2517378270580996,normal
0.2882784815278832,0.15562507727176805,normal
-0.11173139266292545,0.357000247046046,normal
-0.4378091266923786,-0.691399865482168,normal
-0.22968044977012206,-0.4249221847323959,normal
-0.26525057380526373,-0.28790912032234,normal
-0.0385508547070521,0.17057598740832194,normal
-0.2374726555804781,-0.32666461628685595,normal
0.03868415382380915,-0.43064210066413183,normal
0.31929622938868696,-0.8307600311344799,normal
-0.45401203776060545,-0.7061518506676457,normal
-0.22503273573962182,0.3114249661737494,normal
-0.4634652357890415,-0.02976267803090004,normal
-0.6888346839785455,-0.4689125199575614,normal
-0.38162957827125843,-0.9024410503322595,normal
0.4127081744940149,0.40675481800031926,normal
-0.8624589162565164,-0.28114376462048635,normal
0.6334555745933114,-0.3538347328093904,normal
-1.6206336700345363,-0.5121938206671449,normal
0.5031464046072203,-0.2884459347615744,normal
-0.7670570853678111,0.6388384109492545,normal
-0.0061233864234573115,-0.44862718574291577,normal
-0.25693345866834677,-0.5296067609444758,normal
-0.23596593289471673,0.544475298483683,normal
-0.359222110626218,-0.10672357585592362,normal
0.035783118609696234,-0.23882872338255834,normal
0.14653623664934062,-0.3571757090131839,normal
0.7755759877612615,0.05783731714642933,normal
0.4112724560515945,-0.6104218249855111,normal
0.1044317975023777,-0.9798350619398878,normal
0.4875598667088756,-0.07352869075106933,normal
-0.07589254751779166,0.29415860324228826,normal
0.16563171570178198,0.4877725635611796,normal
-0.13493746764668563,-0.4893818578911537,normal
1.0303739624409936,0.8776704212216022,normal
-0.276824652673591,-0.5989389462944242,normal
0.6527394035771645,0.010501920816379524,normal
-0.5531674870030141,-0.5981033120403354,normal
0.7013971554680496,-0.7009255313961404,normal
0.11204624090520839,0.00629620039089743,normal
-0.6001482035278881,-0.1672506179204742,normal
1.5394404042276189,0.5597874557172884,normal
0.09093312752924758,0.12411029315016804,normal
-0.8137712189415813,0.024042473330690997,normal
0.11372996730206471,0.653571377141214,normal
-0.6522347502524266,0.33483627441501923,normal
0.1688013310376011,-0.2059384830612337,normal
0.4361603183603391,0.09167100286917587,normal
-0.053515179977278914,-0.517621161209687,normal
-0.44475721481276165,-0.40790514248271914,normal
1.0719720446626628,0.3169595111590056,normal
-0.7392931228899208,0.5718770216034645,normal
0.9823625664581946,0.017631775985864306,normal
0.25752384315302396,1.9263657453273606,normal
0.411030079997245,0.9483964913269737,normal
-0.4873408351136607,0.393542301871226,normal
-0.137525848575822,-1.1509605823677924,normal
0.14806013853228803,0.13052763608994467,normal
0.3226879747925738,0.6843157787661743,normal
0.032140009547731385,-0.5388723889646531,normal
-0.10884060161361014,0.549388425993595,normal
-0.28838566528416637,0.377695612912878,normal
0.40643105941948005,0.3148144209618061,normal
-0.3259180539010796,0.023699335658207008,normal
0.4178460560325709,-0.564853427328809,normal
0.4288298116010097,-0.07996926498171356,normal
0.048497982496359095,0.2975785127184568,normal
0.13834539966500953,0.4135916245180119,normal
0.5897200603606435,-0.2345878260523524,normal
0.16135928016904474,-0.4136154717761615,normal
-0.8565672645454387,0.6769361870827064,normal
0.024260813972413496,-0.4154750582055189,normal
0.3736468025616309,0.3051851327167324,normal
0.12986125086074093,-0.4521583125522043,normal
-0.009256567996194965,-0.14432931946006916,normal
-0.1576346223201728,0.3794846102466337,normal
0.7255718038975209,0.47963541304260343,normal
0.5838910308299037,0.12721042165060656,normal
-0.7596849829770067,-0.24211703643312568,normal
-0.0067486123689669605,-0.5288554644779502,normal
0.3128336738825031,-0.4285787782081413,normal
-0.40911034161673626,1.0461936378427301,normal
0.8143077727856459,-0.6900507291074457,normal
0.19722607118914842,-0.21049224041013148,normal
-0.22002224334849188,0.06537028864304567,normal
0.5187699721289496,-0.2550081994273735,normal
0.16346368688208132,-0.10955026440443212,normal
0.2609707828084488,0.14849233661659303,normal
-0.13232841661897804,1.3600845832948094,normal
0.1718091447842307,-0.881520077681367,normal
-0.3232864421212633,-0.5407740018071975,normal
0.29342854690013515,1.0952278129049893,normal
0.6388324478942125,-0.29578569441791497,normal
0.022785919951906892,-0.32580017380290854,normal
0.002621849859091583,0.023490296882371028,normal
0.5815818760774798,0.0051165305097935244,normal
0.44979993771662535,0.15364976043830467,normal
0.12877519536138218,-0.03722295788308361,normal
0.24835707650561634,-0.06913215058559233,normal
-0.0543800742284288,0.20085586104947073,normal
-0.24268177391455173,0.04093706969316128,normal
0.17889368017414164,0.2803922631841172,normal
-0.11947402343320487,-0.45378183102079894,normal
-0.033039899323658285,-0.6055080998812283,normal
-0.48246173029005224,0.34302572999921965,normal
-0.41960876161131927,-0.1546061879256073,normal
-0.7076853710252071,-0.21032266138267952,normal
-0.5354462490305562,0.24123620762159265,normal
0.2854452553465835,0.5677828200902995,normal
1.0610780985063166,0.5162326302755734,normal
-0.12628407569658015,-0.6238915909824247,normal
-0.4111101977832157,0.12184360574595615,normal
0.14488742844820646,1.0377003993227194,normal
1.1573292833367543,-0.933632596295874,normal
0.5896485920319132,0.033759240705054476,normal
0.2575176336043299,0.2568929754561044,normal
0.05675867262562402,0.33106533726052334,normal
0.751178526048014,0.03704739020988759,normal
-0.7392609951837137,-0.3599221041973543,normal
-0.05726992262630894,0.6189081559867309,normal
0.8162056519658176,-0.7150706889803163,normal
-1.3098725520448722,0.4109512521876119,normal
-0.2961969621194346,-0.431995384839908,normal
0.732824384460777,-0.11288815024326783,normal
0.17850774298252367,-0.3464547976303271,normal
-0.39162664616811854,-0.1610307581028378,normal
0.6006069610819724,-0.2040376865107757,normal
0.4355623517158462,-0.16301176608392057,normal
0.3163909330531424,1.135346428902198,normal
-0.3781753726421517,-0.7111268547988371,normal
-0.3576518546299841,0.3397988744673379,normal
-0.4233968590342025,-0.7574236123429323,normal
0.22190971407311422,0.3873170267146684,normal
